Date,Action,Blue,Category,Change,Close,High,Long,Low,MA20,MA3,MA3_20,MA3_8,MA8,MA8_20,Open,Recommendation,Red,Short,Volume,Yellow
2016-05-23,,,Down Red,2.19,17.9,18.4,False,17.9,,,,,,,18.3,,,False,1529710,
2016-05-24,,,Doji,0.0,17.9,18.1,False,17.7,,,,,,,17.9,,,False,1644700,
2016-05-25,,,Down Red,0.56,17.9,18.2,False,17.9,,17.9,,,,,18.0,,18.066666666666666,False,938560,17.9
2016-05-26,,,Red,1.69,17.5,17.9,False,17.4,,17.766666666666662,,,,,17.8,,17.900000000000002,False,1602380,17.766666666666662
2016-05-27,,,Green,1.71,17.8,17.8,False,17.3,,17.73333333333333,,,,,17.5,,17.76666666666667,False,1466540,17.73333333333333
2016-05-30,,,Green,1.69,18.1,18.2,False,17.7,,17.8,,,,,17.8,,17.700000000000003,False,661330,17.8
2016-05-31,,,Doji,0.0,18.2,18.4,False,18.1,,18.03333333333333,,,,,18.2,,17.83333333333334,False,1813280,18.03333333333333
2016-06-01,,17.95,Down Green,1.67,18.3,18.4,False,18.0,,18.2,,-0.25,17.95,,18.0,,18.000000000000004,False,1032960,18.2
2016-06-02,,18.025,Green,1.09,18.5,18.5,False,18.2,,18.333333333333332,,-0.30833333333333357,18.025,,18.3,,18.16666666666667,False,834990,18.333333333333332
2016-06-03,,18.075,Down Red,1.08,18.3,18.6,False,18.3,,18.366666666666664,,-0.2916666666666643,18.075,,18.5,,18.26666666666667,False,1115540,18.366666666666664
2016-06-06,,18.112499999999997,Up Red,0.55,18.2,18.3,False,18.0,,18.333333333333332,,-0.220833333333335,18.112499999999997,,18.3,,18.36666666666667,False,1083280,18.333333333333332
2016-06-07,,18.187499999999996,Up Red,1.09,18.1,18.3,False,18.0,,18.2,,-0.012500000000002842,18.187499999999996,,18.3,,18.36666666666667,False,1149500,18.2
