Date,Close,Open,High,Low,Change,Volume,MA3,MA8,MA20,MA3_8,MA3_20,MA8_20,Short,Long,Category,Recommendation,Action
2016-05-18,49.0,48.3,49.8,48.2,1.45,1259090,,,,,,,False,False,Green,,
2016-05-19,48.1,49.0,49.0,48.1,1.84,402860,,,,,,,False,False,Full Red,,
2016-05-20,47.4,48.6,48.8,47.2,2.47,1038420,48.166666666666664,,,,,,False,False,Red,,
2016-05-23,46.1,47.3,47.8,46.1,2.54,701070,47.199999999999996,,,,,,False,False,Down Red,,
2016-05-24,45.9,46.4,46.5,45.5,1.08,757630,46.46666666666667,,,,,,False,False,Red,,
2016-05-25,46.0,46.5,46.7,46.0,1.08,272480,46.0,,,,,,False,False,Down Red,,
2016-05-26,45.3,46.0,46.3,45.3,1.52,722940,45.73333333333334,,,,,,False,False,Down Red,,
2016-05-27,45.3,45.4,45.6,44.8,0.22,591480,45.53333333333333,46.6375,,1.1041666666666714,,,False,False,Red,,
2016-05-30,46.8,45.7,46.8,45.4,2.41,535160,45.79999999999999,46.362500000000004,,0.5625000000000142,,,False,False,Green,,
2016-05-31,46.7,46.9,47.5,46.6,0.43,490340,46.26666666666665,46.1875,,-0.07916666666665151,,,False,False,Red,,
2016-06-01,46.9,46.5,47.0,46.5,0.86,370980,46.79999999999999,46.125,,-0.67499999999999,,,False,False,Down Green,,
2016-06-02,47.1,46.8,47.3,46.6,0.64,290780,46.9,46.25,,-0.6499999999999986,,,False,False,Green,,
2016-06-03,47.3,47.0,47.5,47.0,0.64,440430,47.1,46.425000000000004,,-0.6749999999999972,,,False,False,Down Green,,
2016-06-06,47.8,47.1,48.5,47.1,1.49,783790,47.400000000000006,46.650000000000006,,-0.75,,,False,False,Down Green,,
2016-06-07,48.1,48.0,48.3,47.7,0.21,435960,47.73333333333334,47.00000000000001,,-0.7333333333333343,,,False,False,Green,,
2016-06-08,47.9,48.1,48.6,47.8,0.42,912800,47.93333333333334,47.325,,-0.6083333333333343,,,False,False,Red,,
2016-06-09,48.1,47.9,48.3,47.7,0.42,401410,48.03333333333334,47.487500000000004,,-0.5458333333333343,,,False,False,Green,,
2016-06-10,48.5,48.1,49.1,48.1,0.83,885040,48.16666666666668,47.712500000000006,,-0.4541666666666728,,,False,False,Down Green,,
2016-06-13,48.4,48.5,48.9,48.3,0.21,1201150,48.33333333333334,47.900000000000006,,-0.4333333333333371,,,False,False,Red,,
