date,close,open,high,low,volume,change
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-04,102.40,102.40,105.00,102.40,2811840,-25.60 (-20.00 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
2018-06-05,96.00,99.10,106.00,96.00,1357500,-6.40 (-6.25 %)
