date,close,open,high,low,volume,change
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-17,110.50,110.50,110.50,110.50,18000,18.40 (19.98 %)
2018-05-18,110.50,110.50,110.50,110.50,0,0.00 (0.00 %)
2018-05-21,110.50,110.50,110.50,110.50,0,0.00 (0.00 %)
2018-05-22,118.20,118.20,118.20,118.20,20,7.70 (6.97 %)
2018-05-23,110.30,114.50,114.50,110.00,4839580,-7.90 (-6.68 %)
2018-05-24,114.50,110.80,114.80,110.10,1937240,4.20 (3.81 %)
2018-05-25,117.50,114.80,119.90,114.50,1749720,3.00 (2.62 %)
2018-05-28,117.00,111.00,118.00,111.00,2944740,-0.50 (-0.43 %)
2018-05-29,116.00,117.00,117.20,113.10,884320,-1.00 (-0.85 %)
2018-05-30,117.00,116.00,117.00,113.00,2448260,1.00 (0.86 %)
2018-05-31,115.10,117.00,117.50,115.10,1178690,-1.90 (-1.62 %)
2018-06-01,116.50,115.10,117.50,114.50,814870,1.40 (1.22 %)
2018-06-04,117.90,116.00,117.90,115.50,1762630,1.40 (1.20 %)
2018-06-05,118.00,117.90,119.00,117.00,1229890,0.10 (0.08 %)
2018-06-06,120.00,117.50,120.90,117.00,712230,2.00 (1.69 %)
2018-06-07,120.00,122.00,122.00,111.60,1167210,0.00 (0.00 %)
2018-06-08,120.00,120.00,120.90,117.50,462940,0.00 (0.00 %)
2018-06-11,120.00,120.80,120.80,119.00,425790,0.00 (0.00 %)
2018-06-12,118.00,120.00,120.00,117.00,816310,-2.00 (-1.67 %)
2018-06-13,118.00,118.00,118.40,117.60,289590,0.00 (0.00 %)
2018-06-14,117.00,118.00,118.50,116.30,624230,-1.00 (-0.85 %)
2018-06-15,116.50,117.70,117.70,116.50,213150,-0.50 (-0.43 %)
2018-06-18,116.50,116.50,118.00,116.00,626280,0.00 (0.00 %)
2018-06-19,115.00,116.50,116.50,114.70,770730,-1.50 (-1.29 %)
2018-06-20,115.00,107.10,116.00,107.10,613980,0.00 (0.00 %)
2018-06-21,115.00,115.00,115.10,114.00,117280,0.00 (0.00 %)
2018-06-22,114.20,115.00,115.00,114.00,83230,-0.80 (-0.70 %)
2018-06-25,115.50,114.20,115.90,114.20,214260,1.30 (1.14 %)
2018-06-26,115.00,115.50,115.50,114.10,112440,-0.50 (-0.43 %)
2018-06-27,110.00,112.50,114.10,110.00,305740,-5.00 (-4.35 %)
2018-06-28,110.00,110.00,113.00,108.00,185920,0.00 (0.00 %)
2018-06-29,112.40,113.00,113.00,108.50,321730,2.40 (2.18 %)
2018-07-02,111.30,112.50,112.50,110.00,456190,-1.10 (-0.98 %)
2018-07-03,103.60,111.30,111.30,103.60,165430,-7.70 (-6.92 %)
2018-07-04,110.80,102.10,110.80,102.10,1358170,7.20 (6.95 %)
2018-07-05,114.00,110.80,115.00,110.80,1208630,3.20 (2.89 %)
2018-07-06,112.50,111.50,113.90,111.50,497040,-1.50 (-1.32 %)
2018-07-09,112.80,112.50,113.40,112.50,134390,0.30 (0.27 %)
2018-07-10,111.00,112.70,112.80,108.50,298180,-1.80 (-1.60 %)
2018-07-11,109.70,110.00,111.00,108.00,86370,-1.30 (-1.17 %)
2018-07-12,110.00,110.00,110.80,108.00,113470,0.30 (0.27 %)
2018-07-13,109.30,107.30,111.00,107.30,57420,-0.70 (-0.64 %)
2018-07-16,106.00,110.50,110.50,106.00,93750,-3.30 (-3.02 %)
2018-07-17,106.00,109.00,111.00,106.00,410540,0.00 (0.00 %)
2018-07-18,107.40,110.00,110.00,107.00,115930,1.40 (1.32 %)
2018-07-19,106.50,108.00,108.00,106.50,359780,-0.90 (-0.84 %)
2018-07-20,106.90,106.90,108.00,106.10,361710,0.40 (0.38 %)
2018-07-23,107.80,107.80,109.50,103.00,140470,0.90 (0.84 %)
2018-07-24,106.50,103.00,107.70,103.00,52950,-1.30 (-1.21 %)
2018-07-25,106.50,107.00,107.00,105.40,123900,0.00 (0.00 %)
2018-07-26,106.00,106.50,107.80,106.00,205970,-0.50 (-0.47 %)
2018-07-27,105.90,106.00,106.50,105.00,67370,-0.10 (-0.09 %)
2018-07-30,110.50,106.00,110.50,105.00,324540,4.60 (4.34 %)
2018-07-31,110.30,112.00,112.00,108.80,170450,-0.20 (-0.18 %)
