date,close,open,high,low,volume,change
2016-05-18,47.70,48.00,48.40,47.70,692880,0.10 (0.21 %)
2016-05-19,47.70,48.00,48.00,47.60,186020,0.00 (0.00 %)
2016-05-20,47.90,47.70,47.90,47.70,485060,0.20 (0.42 %)
2016-05-23,47.80,48.30,48.30,47.80,345150,-0.10 (-0.21 %)
2016-05-24,47.70,47.90,48.00,47.70,369180,-0.10 (-0.21 %)
2016-05-25,47.70,47.80,47.90,47.60,598370,0.00 (0.00 %)
2016-05-26,47.50,47.80,47.90,47.50,1328870,-0.20 (-0.42 %)
2016-05-27,41.00,40.80,41.10,40.40,543580,0.56 (1.39 %)
2016-05-30,41.10,41.00,41.40,41.00,447160,0.10 (0.24 %)
2016-05-31,40.80,41.20,41.20,40.80,589350,-0.30 (-0.73 %)
2016-06-01,40.80,41.00,41.00,40.80,519620,0.00 (0.00 %)
2016-06-02,40.80,41.00,41.00,40.70,318100,0.00 (0.00 %)
2016-06-03,40.70,40.90,40.90,40.60,400290,-0.10 (-0.25 %)
2016-06-06,40.40,40.70,40.70,40.20,754110,-0.30 (-0.74 %)
2016-06-07,40.50,40.60,40.60,40.20,559610,0.10 (0.25 %)
2016-06-08,40.70,40.50,40.70,40.40,516630,0.20 (0.49 %)
2016-06-09,40.50,40.70,40.70,40.50,325390,-0.20 (-0.49 %)
2016-06-10,40.50,40.40,40.60,40.40,475190,0.00 (0.00 %)
2016-06-13,40.40,40.50,40.50,40.40,237230,-0.10 (-0.25 %)
2016-06-14,40.50,40.30,40.50,40.30,242560,0.10 (0.25 %)
2016-06-15,40.30,40.50,40.50,40.20,414560,-0.20 (-0.49 %)
2016-06-16,40.40,40.50,40.60,40.30,359320,0.10 (0.25 %)
2016-06-17,40.40,40.40,40.50,40.30,206120,0.00 (0.00 %)
2016-06-20,42.70,40.50,42.90,40.40,1877120,2.30 (5.69 %)
2016-06-21,42.70,42.90,43.80,42.60,1442710,0.00 (0.00 %)
2016-06-22,42.40,42.50,42.90,42.40,300480,-0.30 (-0.70 %)
2016-06-23,41.90,42.30,42.40,41.90,826170,-0.50 (-1.18 %)
2016-06-24,40.90,41.70,41.70,39.10,2562810,-1.00 (-2.39 %)
2016-06-27,41.20,40.90,41.40,40.20,587560,0.30 (0.73 %)
2016-06-28,41.20,41.20,41.40,41.00,328400,0.00 (0.00 %)
2016-06-29,42.00,41.10,42.50,41.10,1250570,0.80 (1.94 %)
2016-06-30,41.80,42.50,42.60,41.80,669690,-0.20 (-0.48 %)
2016-07-01,41.90,42.00,42.30,41.80,579110,0.10 (0.24 %)
2016-07-04,42.50,42.00,42.70,42.00,863920,0.60 (1.43 %)
2016-07-05,42.20,42.50,42.70,42.20,791050,-0.30 (-0.71 %)
2016-07-06,42.30,42.10,42.50,41.90,602040,0.10 (0.24 %)
2016-07-07,43.30,42.70,43.90,42.40,1592870,1.00 (2.36 %)
2016-07-08,43.60,43.40,44.40,43.40,1594930,0.30 (0.69 %)
2016-07-11,42.60,43.70,44.00,42.60,1035540,-1.00 (-2.29 %)
2016-07-12,42.60,42.60,43.00,42.00,744580,0.00 (0.00 %)
2016-07-13,42.90,42.60,43.30,42.60,751090,0.30 (0.70 %)
2016-07-14,43.00,43.00,43.90,42.90,1880280,0.10 (0.23 %)
2016-07-15,42.60,42.90,43.20,42.60,730200,-0.40 (-0.93 %)
2016-07-18,42.60,42.50,42.70,42.20,578400,0.00 (0.00 %)
2016-07-19,41.90,42.70,42.70,41.70,1148610,-0.70 (-1.64 %)
2016-07-20,41.60,41.90,42.10,41.60,575060,-0.30 (-0.72 %)
2016-07-21,41.60,41.70,42.00,41.50,448120,0.00 (0.00 %)
2016-07-22,41.30,41.50,41.50,40.90,958530,-0.30 (-0.72 %)
2016-07-25,41.10,41.30,41.40,41.10,375880,-0.20 (-0.48 %)
2016-07-26,40.90,41.10,41.20,40.80,469520,-0.20 (-0.49 %)
2016-07-27,41.30,41.30,41.70,41.20,554520,0.40 (0.98 %)
2016-07-28,41.30,41.30,41.70,41.20,512680,0.00 (0.00 %)
2016-07-29,41.00,41.30,41.40,41.00,241530,-0.30 (-0.73 %)
2016-08-01,41.10,41.00,41.30,40.80,419730,0.10 (0.24 %)
