date,close,open,high,low,volume,change
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-17,39.00,39.00,39.00,33.00,58299310,0.00 (0.00 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-18,37.20,38.00,38.50,37.20,1092840,-1.80 (-4.62 %)
2017-08-21,35.85,35.80,36.80,35.50,798670,-1.35 (-3.63 %)
2017-08-21,35.85,35.80,36.80,35.50,798670,-1.35 (-3.63 %)
2017-08-21,35.85,35.80,36.80,35.50,798670,-1.35 (-3.63 %)
2017-08-21,35.85,35.80,36.80,35.50,798670,-1.35 (-3.63 %)
