date,close,open,high,low,volume,change
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-06,17.80,17.50,18.30,16.80,14922100,2.90 (19.46 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-07,16.80,18.20,18.20,16.50,7174392,-0.70 (-4.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-08,17.20,17.20,17.50,16.70,6824944,0.00 (0.00 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-09,17.50,17.10,17.60,17.10,5309486,0.40 (2.34 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-12,17.30,17.70,17.70,17.20,4343745,0.00 (0.00 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-13,17.20,17.30,17.40,17.10,4454169,-0.10 (-0.58 %)
2018-03-14,17.00,17.20,17.30,16.90,4455422,-0.20 (-1.16 %)
2018-03-14,17.00,17.20,17.30,16.90,4455422,-0.20 (-1.16 %)
2018-03-14,17.00,17.20,17.30,16.90,4455422,-0.20 (-1.16 %)
2018-03-14,17.00,17.20,17.30,16.90,4455422,-0.20 (-1.16 %)
2018-03-14,17.00,17.20,17.30,16.90,4455422,-0.20 (-1.16 %)
2018-03-14,17.00,17.20,17.30,16.90,4455422,-0.20 (-1.16 %)
