date,close,open,high,low,volume,change
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-21,48.90,51.80,51.80,46.00,4820970,5.70 (13.19 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-24,48.40,48.90,49.50,48.00,1757390,-0.50 (-1.02 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-25,45.15,48.10,48.40,45.05,2533550,-3.25 (-6.71 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-26,44.10,43.10,44.50,43.10,1743790,-1.05 (-2.33 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-27,45.90,44.10,45.90,44.10,825430,1.80 (4.08 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-04-28,46.65,46.10,47.00,46.10,781910,0.75 (1.63 %)
2017-05-03,46.75,46.65,46.80,46.00,521490,0.10 (0.21 %)
2017-05-04,47.50,46.75,47.50,46.70,2947740,0.75 (1.60 %)
2017-05-05,47.10,47.10,47.50,47.00,1274310,-0.40 (-0.84 %)
2017-05-08,47.50,47.00,47.50,46.60,1414880,0.40 (0.85 %)
2017-05-09,46.90,47.50,47.50,46.90,864620,-0.60 (-1.26 %)
