Date,Action,Blue,Category,Change,Close,High,Long,Low,MA20,MA3,MA3_20,MA3_8,MA8,MA8_20,Open,Recommendation,Red,Short,Volume,Yellow
2020-06-11,,17.818749999999973,Balanced Doji,-0.55,18.0,18.15,False,17.85,17.164999999999996,18.06666666666664,-0.9016666666666424,-0.247916666666665,17.818749999999973,-0.6537499999999774,18.0,,17.966666666666647,False,185650,18.06666666666664
2020-06-10,,17.749999999999968,Up Red,0.0,18.1,18.15,False,17.8,17.032499999999995,17.983333333333302,-0.9508333333333104,-0.2333333333333343,17.749999999999968,-0.7174999999999763,18.15,,17.933333333333312,False,95310,17.983333333333302
2020-06-09,,17.649999999999977,Down Green,1.97,18.1,18.3,False,17.75,16.889999999999993,17.849999999999973,-0.9599999999999796,-0.1999999999999993,17.649999999999977,-0.7599999999999802,17.75,,17.816666666666645,False,139250,17.849999999999973
2020-06-08,,17.499999999999975,Short Red,0.28,17.75,18.2,False,17.7,16.747499999999995,17.699999999999967,-0.9524999999999756,-0.19999999999999574,17.499999999999975,-0.7524999999999801,17.9,,17.766666666666648,False,453800,17.699999999999967
2020-06-05,,17.431249999999974,Short Red,0.28,17.7,18.0,False,17.65,16.629999999999992,17.666666666666636,-1.036666666666644,-0.2354166666666621,17.431249999999974,-0.8012499999999818,17.8,,17.699999999999985,False,447980,17.666666666666636
2020-06-04,,17.331249999999972,Down Green,0.0,17.65,17.95,False,17.6,16.507499999999993,17.6333333333333,-1.1258333333333077,-0.30208333333332504,17.331249999999972,-0.8237499999999827,17.6,,17.583333333333318,False,328350,17.6333333333333
2020-06-03,,17.237499999999972,Short Red,0.28,17.65,18.15,False,17.6,16.379999999999995,17.566666666666638,-1.1866666666666426,-0.32916666666666217,17.237499999999972,-0.8574999999999804,17.7,,17.53333333333332,False,213440,17.566666666666638
2020-06-02,,17.143749999999972,Down Green,0.86,17.6,18.0,False,17.45,16.247499999999995,17.44999999999997,-1.2024999999999757,-0.306249999999995,17.143749999999972,-0.8962499999999807,17.45,,17.299999999999983,False,425640,17.44999999999997
2020-06-01,,17.118749999999974,Doji,0.87,17.45,18.1,False,17.1,16.117499999999996,17.216666666666633,-1.0991666666666404,-0.09791666666665932,17.118749999999974,-1.0012499999999809,17.45,,17.216666666666654,False,229560,17.216666666666633
2020-05-29,,16.97499999999998,Down Green,2.37,17.3,17.6,False,17.0,15.997499999999995,17.133333333333304,-1.1358333333333075,-0.15833333333332433,16.97499999999998,-0.9774999999999832,17.0,,17.066666666666652,False,362450,17.133333333333304
