Date,Action,Blue,Category,Change,Close,High,Long,Low,MA20,MA3,MA3_20,MA3_8,MA8,MA8_20,Open,Recommendation,Red,Short,Volume,Yellow
2020-06-11,,10.787499999999985,Down Doji,-3.91,11.05,12.3,False,11.05,10.446500000000011,11.100000000000017,-0.6535000000000064,-0.312500000000032,10.787499999999985,-0.34099999999997443,11.05,,10.849999999999966,False,38094150,11.100000000000017
2020-06-10,,10.749999999999986,Up Green,6.98,11.5,11.5,False,10.6,10.396500000000012,10.983333333333354,-0.5868333333333418,-0.23333333333336803,10.749999999999986,-0.3534999999999737,10.75,,10.7333333333333,False,30775990,10.983333333333354
2020-06-09,,10.599999999999985,Doji,0.47,10.75,10.9,False,10.65,10.319500000000012,10.666666666666686,-0.3471666666666735,-0.06666666666670018,10.599999999999985,-0.2804999999999733,10.75,,10.716666666666633,False,14170310,10.666666666666686
2020-06-08,,10.543749999999985,Doji,1.42,10.7,10.85,False,10.65,10.267000000000012,10.616666666666687,-0.3496666666666748,-0.0729166666667016,10.543749999999985,-0.2767499999999732,10.7,,10.716666666666633,False,17094920,10.616666666666687
2020-06-05,,10.468749999999984,Short Red,-0.47,10.55,10.75,False,10.45,10.216500000000012,10.600000000000017,-0.38350000000000506,-0.1312500000000334,10.468749999999984,-0.25224999999997166,10.7,,10.683333333333302,False,16799980,10.600000000000017
2020-06-04,,10.449999999999985,Down Red,-0.47,10.6,10.9,False,10.6,10.165000000000012,10.58333333333335,-0.41833333333333833,-0.13333333333336483,10.449999999999985,-0.2849999999999735,10.75,,10.733333333333304,False,13972710,10.58333333333335
2020-06-03,,10.406249999999986,Short Green,1.43,10.65,10.7,False,10.5,10.102000000000013,10.63333333333335,-0.5313333333333379,-0.22708333333336483,10.406249999999986,-0.30424999999997304,10.6,,10.616666666666637,False,8714660,10.63333333333335
2020-06-02,,10.349999999999985,Down Red,-2.33,10.5,10.9,False,10.5,10.026500000000013,10.516666666666683,-0.49016666666667064,-0.16666666666669805,10.349999999999985,-0.3234999999999726,10.85,,10.483333333333304,False,13896530,10.516666666666683
2020-06-01,,10.349999999999985,Up Green,4.37,10.75,10.75,False,10.35,9.950000000000014,10.450000000000017,-0.5000000000000036,-0.10000000000003162,10.349999999999985,-0.39999999999997193,10.4,,10.233333333333304,False,18020090,10.450000000000017
2020-05-29,,10.306249999999986,Down Green,0.0,10.3,10.45,False,10.2,9.861500000000012,10.23333333333335,-0.37183333333333835,0.07291666666663588,10.306249999999986,-0.4447499999999742,10.2,,10.24999999999997,False,6856490,10.23333333333335
2020-05-28,,10.256249999999987,Short Green,1.98,10.3,10.6,False,10.05,9.801500000000011,10.266666666666682,-0.4651666666666703,-0.010416666666694496,10.256249999999987,-0.4547499999999758,10.1,,10.283333333333303,False,16769210,10.266666666666682
2020-05-27,,10.184999999999988,Short Red,-2.88,10.1,10.55,False,10.0,9.73550000000001,10.250000000000016,-0.5145000000000053,-0.06500000000002792,10.184999999999988,-0.44949999999997736,10.45,,10.333333333333304,False,15368550,10.250000000000016
2020-05-26,,10.147499999999988,Down Green,1.46,10.4,10.45,False,10.3,9.68000000000001,10.283333333333347,-0.603333333333337,-0.135833333333359,10.147499999999988,-0.46749999999997804,10.3,,10.283333333333303,False,9396730,10.283333333333347
2020-05-25,,10.103749999999987,Balanced Doji,0.49,10.25,10.4,False,10.1,9.61500000000001,10.316666666666682,-0.7016666666666715,-0.21291666666669506,10.103749999999987,-0.4887499999999765,10.25,,10.349999999999968,False,9448390,10.316666666666682
2020-05-22,,10.067499999999988,Down Red,-2.86,10.2,10.6,False,10.2,9.560000000000011,10.366666666666681,-0.8066666666666702,-0.299166666666693,10.067499999999988,-0.5074999999999772,10.3,,10.2333333333333,False,14870140,10.366666666666681
2020-05-21,,10.004999999999988,Doji,0.96,10.5,10.55,False,10.25,9.50850000000001,10.266666666666682,-0.7581666666666713,-0.26166666666669336,10.004999999999988,-0.49649999999997796,10.5,,10.106666666666635,False,10196270,10.266666666666682
2020-05-20,,9.903749999999988,Down Green,5.05,10.4,10.55,False,9.86,9.43300000000001,10.010000000000016,-0.5770000000000053,-0.10625000000002771,9.903749999999988,-0.4707499999999776,9.9,,9.866666666666637,False,24361810,10.010000000000016
2020-05-19,,9.793749999999987,Red,1.75,9.9,10.15,False,9.86,9.390500000000012,9.810000000000015,-0.41950000000000287,-0.016250000000027853,9.793749999999987,-0.403249999999975,9.92,,9.966666666666638,False,15436660,9.810000000000015
2020-05-18,,9.723749999999987,Red,-0.71,9.73,9.85,False,9.68,9.38200000000001,9.860000000000015,-0.4780000000000051,-0.13625000000002885,9.723749999999987,-0.34174999999997624,9.78,,9.953333333333306,False,9965320,9.860000000000015
2020-05-15,,9.649999999999986,Full Red,-2.49,9.8,10.2,False,9.8,9.381500000000011,9.936666666666683,-0.5551666666666719,-0.28666666666669727,9.649999999999986,-0.26849999999997465,10.2,,9.92666666666664,False,9211120,9.936666666666683
2020-05-14,,9.546249999999986,Green,0.9,10.05,10.3,False,9.79,9.37650000000001,9.90333333333335,-0.5268333333333395,-0.35708333333336384,9.546249999999986,-0.16974999999997564,9.88,,9.756666666666638,False,12577730,9.90333333333335
2020-05-13,,9.412499999999987,Green,2.68,9.96,10.15,False,9.55,9.33200000000001,9.78333333333335,-0.4513333333333396,-0.370833333333362,9.412499999999987,-0.08049999999997759,9.7,,9.693333333333301,False,19002960,9.78333333333335
2020-05-12,,9.304999999999987,Green,0.1,9.7,9.75,False,9.46,9.286000000000008,9.636666666666681,-0.35066666666667246,-0.33166666666669364,9.304999999999987,-0.01899999999997881,9.69,,9.5933333333333,False,11311610,9.636666666666681
2020-05-11,,9.214999999999987,Doji,1.79,9.69,9.75,False,9.54,9.251500000000009,9.516666666666682,-0.26516666666667277,-0.3016666666666943,9.214999999999987,0.036500000000021515,9.69,,9.423333333333302,False,10595020,9.516666666666682
2020-05-08,,9.127499999999987,Down Green,1.93,9.52,9.77,False,9.4,9.226500000000009,9.33333333333335,-0.10683333333334133,-0.20583333333336284,9.127499999999987,0.09900000000002152,9.4,,9.193333333333301,False,15592700,9.33333333333335
2020-05-07,,9.074999999999987,Down Green,2.19,9.34,9.38,False,9.17,9.214500000000008,9.150000000000016,0.06449999999999179,-0.07500000000002949,9.074999999999987,0.13950000000002127,9.18,,9.0533333333333,False,12175430,9.150000000000016
2020-05-06,,9.051249999999987,Green,1.9,9.14,9.14,False,8.93,9.206500000000009,9.030000000000017,0.17649999999999189,0.021249999999970015,9.051249999999987,0.15525000000002187,9.0,,9.026666666666635,False,8419490,9.030000000000017
2020-05-05,,9.054999999999987,Red,-0.11,8.97,9.09,False,8.93,9.196000000000009,9.016666666666683,0.17933333333332513,0.0383333333333038,9.054999999999987,0.14100000000002133,8.98,,9.059999999999969,False,4803310,9.016666666666683
2020-05-04,,9.057499999999987,Full Red,-1.32,8.98,9.1,False,8.98,9.165000000000008,9.020000000000017,0.1449999999999907,0.03749999999996945,9.057499999999987,0.10750000000002125,9.1,,9.0933333333333,False,4402500,9.020000000000017
2020-04-29,,9.128749999999986,Doji,1.34,9.1,9.25,False,9.0,9.106500000000008,9.023333333333353,0.08316666666665462,0.10541666666663296,9.128749999999986,-0.022249999999978343,9.1,,9.119999999999967,False,3844890,9.023333333333353
2020-04-28,,9.207499999999987,Red,-0.11,8.98,9.12,False,8.94,9.01650000000001,9.023333333333353,-0.006833333333343461,0.18416666666663417,9.207499999999987,-0.19099999999997763,9.08,,9.136666666666633,False,7077710,9.023333333333353
2020-04-27,,9.299999999999986,Down Red,-1.21,8.99,9.23,False,8.99,8.94950000000001,9.08000000000002,-0.13050000000001027,0.2199999999999669,9.299999999999986,-0.35049999999997716,9.18,,9.226666666666633,False,8059440,9.08000000000002
2020-04-24,,9.388749999999987,Red,-0.55,9.1,9.2,False,9.04,8.91050000000001,9.14000000000002,-0.22950000000001047,0.24874999999996739,9.388749999999987,-0.47824999999997786,9.15,,9.076666666666632,False,4794810,9.14000000000002
2020-04-23,,9.396249999999988,Down Red,-0.22,9.15,9.38,False,9.15,8.890500000000008,9.103333333333355,-0.21283333333334653,0.29291666666663296,9.396249999999988,-0.5057499999999795,9.35,,9.143333333333299,False,5414960,9.103333333333355
2020-04-22,,9.382499999999986,Down Green,2.0,9.17,9.29,False,8.73,8.88850000000001,9.236666666666688,-0.3481666666666783,0.1458333333332984,9.382499999999986,-0.4939999999999767,8.73,,9.259999999999964,False,8168410,9.236666666666688
2020-04-21,,9.362499999999986,Down Red,-5.86,8.99,9.45,False,8.97,8.87000000000001,9.423333333333353,-0.5533333333333434,-0.060833333333366824,9.362499999999986,-0.4924999999999766,9.35,,9.649999999999965,False,16193310,9.423333333333353
2020-04-20,,9.387499999999987,Down Red,-1.85,9.55,9.85,False,9.54,8.87650000000001,9.666666666666687,-0.7901666666666767,-0.27916666666670054,9.387499999999987,-0.5109999999999761,9.7,,9.699999999999966,False,11284390,9.666666666666687
2020-04-17,,9.353749999999987,Down Red,0.1,9.73,9.94,False,9.72,8.88900000000001,9.716666666666686,-0.8276666666666763,-0.362916666666699,9.353749999999987,-0.46474999999997735,9.9,,9.533333333333298,False,8375490,9.716666666666686
2020-04-16,,9.284999999999986,Down Green,0.21,9.72,9.95,False,9.5,8.890000000000011,9.526666666666685,-0.6366666666666738,-0.24166666666669911,9.284999999999986,-0.3949999999999747,9.5,,9.266666666666632,False,7634020,9.526666666666685
2020-04-15,,9.186249999999987,Down Green,5.9,9.7,9.8,False,9.18,8.90400000000001,9.300000000000018,-0.3960000000000079,-0.11375000000003155,9.186249999999987,-0.28224999999997635,9.2,Buy,9.103333333333298,False,14857170,9.300000000000018
2020-04-14,,9.017499999999986,Green,1.33,9.16,9.16,False,8.94,8.929000000000011,9.070000000000016,-0.14100000000000534,-0.05250000000003041,9.017499999999986,-0.08849999999997493,9.1,,9.08666666666663,False,8530630,9.070000000000016
2020-04-13,,8.848749999999987,Down Green,0.33,9.04,9.24,False,9.01,8.970500000000012,9.080000000000014,-0.10950000000000237,-0.2312500000000277,8.848749999999987,0.12175000000002534,9.01,,9.18666666666663,False,7684370,9.080000000000014
2020-04-10,,8.631249999999987,Red,-1.96,9.01,9.23,False,8.95,9.038500000000012,9.160000000000016,-0.1215000000000046,-0.5287500000000289,8.631249999999987,0.4072500000000243,9.15,,9.183333333333296,False,10709980,9.160000000000016
2020-04-09,,8.459999999999987,Down Red,-0.97,9.19,9.49,False,9.18,9.085500000000012,9.216666666666683,-0.13116666666667065,-0.7566666666666961,8.459999999999987,0.6255000000000255,9.4,,9.26666666666663,False,9821780,9.216666666666683
2020-04-08,,8.337499999999988,Green,1.09,9.28,9.29,False,8.8,9.158500000000013,9.130000000000017,0.02849999999999575,-0.7925000000000288,8.337499999999988,0.8210000000000246,9.0,,9.099999999999964,False,8761230,9.130000000000017
2020-04-07,,8.264999999999988,Up Red,2.8,9.18,9.4,False,9.01,9.264500000000012,8.820000000000018,0.44449999999999434,-0.5550000000000299,8.264999999999988,0.9995000000000243,9.4,,8.763333333333296,False,17284520,8.820000000000018
2020-04-06,,8.256249999999989,Up Green,6.95,8.93,8.93,False,8.61,9.375500000000013,8.36333333333335,1.0121666666666638,-0.10708333333336029,8.256249999999989,1.119250000000024,8.9,,8.029999999999964,False,12901110,8.36333333333335
2020-04-03,,8.239999999999988,Up Green,6.91,8.35,8.35,False,7.9,9.541500000000012,7.820000000000017,1.7214999999999945,0.4199999999999706,8.239999999999988,1.3015000000000239,7.99,,7.683333333333295,False,10672810,7.820000000000017
2020-04-01,,8.336249999999989,Full Green,6.99,7.81,7.81,False,7.2,9.734000000000012,7.583333333333351,2.1506666666666616,0.7529166666666383,8.336249999999989,1.3977500000000234,7.2,,7.58666666666663,False,8807420,7.583333333333351
2020-03-31,,8.584999999999988,Up Red,-4.45,7.3,7.86,False,7.12,9.968500000000011,7.716666666666685,2.251833333333326,0.868333333333303,8.584999999999988,1.3835000000000228,7.86,,8.103333333333296,False,12191270,7.716666666666685
2020-03-30,,8.891249999999989,Down Red,-6.94,7.64,7.99,False,7.64,10.216000000000012,8.183333333333351,2.0326666666666604,0.7079166666666374,8.891249999999989,1.324750000000023,7.7,,8.519999999999962,False,16130350,8.183333333333351
2020-03-27,,9.186249999999989,Full Red,-5.63,8.21,8.75,False,8.21,10.451500000000012,8.673333333333352,1.7781666666666602,0.5129166666666372,9.186249999999989,1.265250000000023,8.75,,9.003333333333295,False,11651840,8.673333333333352
2020-03-26,,9.43499999999999,Full Red,-4.5,8.7,9.11,False,8.7,10.621000000000011,8.870000000000019,1.7509999999999923,0.5649999999999711,9.43499999999999,1.1860000000000213,9.11,,9.126666666666628,False,7221630,8.870000000000019
2020-03-25,,9.596249999999989,Red,3.52,9.11,9.26,False,8.9,10.768500000000012,9.010000000000018,1.7584999999999944,0.5862499999999713,9.596249999999989,1.172250000000023,9.15,,9.189999999999962,False,9894240,9.010000000000018
2020-03-24,,9.75749999999999,Down Red,-3.51,8.8,9.17,False,8.8,10.873000000000012,9.240000000000018,1.6329999999999938,0.5174999999999716,9.75749999999999,1.1155000000000221,9.12,,9.409999999999963,False,7815200,9.240000000000018
2020-03-23,,9.90124999999999,Down Red,-6.94,9.12,9.5,False,9.12,10.990500000000011,9.556666666666686,1.4338333333333253,0.34458333333330415,9.90124999999999,1.0892500000000211,9.3,,9.669999999999964,False,10633200,9.556666666666686
2020-03-20,,10.09249999999999,Red,0.51,9.8,9.92,False,9.74,11.07700000000001,9.85000000000002,1.2269999999999914,0.2424999999999713,10.09249999999999,0.9845000000000201,9.81,,10.03666666666663,False,4889230,9.85000000000002
2020-03-19,,10.292499999999992,Red,-2.5,9.75,9.96,False,9.6,11.152000000000012,9.983333333333354,1.1686666666666579,0.3091666666666377,10.292499999999992,0.8595000000000201,9.9,,10.166666666666629,False,7516500,9.983333333333354
2020-03-18,,10.498749999999992,Full Red,-1.96,10.0,10.4,False,10.0,11.229500000000012,10.063333333333354,1.1661666666666584,0.43541666666663836,10.498749999999992,0.73075000000002,10.4,,10.333333333333295,False,8306390,10.063333333333354
2020-03-17,,10.779999999999992,Up Doji,2.1,10.2,10.2,False,9.56,11.299500000000013,10.196666666666689,1.102833333333324,0.5833333333333037,10.779999999999992,0.5195000000000203,10.2,,9.966666666666628,False,8611390,10.196666666666689
2020-03-16,,11.029999999999992,Red,-3.94,9.99,10.5,False,9.8,11.367000000000013,10.113333333333356,1.253666666666657,0.9166666666666359,11.029999999999992,0.33700000000002106,10.4,,9.899999999999961,False,9159620,10.113333333333356
2020-03-13,,11.343749999999993,Down Green,4.52,10.4,10.55,False,9.28,11.450000000000014,10.333333333333355,1.1166666666666583,1.0104166666666377,11.343749999999993,0.1062500000000206,9.3,,10.249999999999963,False,16337900,10.333333333333355
2020-03-12,,11.574999999999992,Red,-6.57,9.95,10.25,False,9.93,11.510000000000012,10.666666666666687,0.8433333333333248,0.9083333333333048,11.574999999999992,-0.06499999999997996,10.0,,10.816666666666627,False,21362410,10.666666666666687
2020-03-11,,11.874999999999991,Full Red,-6.58,10.65,11.5,False,10.65,11.587500000000013,11.150000000000022,0.4374999999999911,0.7249999999999694,11.874999999999991,-0.28749999999997833,11.45,,11.316666666666627,False,18789590,11.150000000000022
2020-03-10,,11.99374999999999,Green,0.0,11.4,11.5,False,10.85,11.632500000000013,11.683333333333357,-0.050833333333343944,0.31041666666663303,11.99374999999999,-0.361249999999977,11.0,,11.533333333333296,False,15319250,11.683333333333357
2020-03-09,,12.02499999999999,Down Red,-6.94,11.4,11.7,False,11.4,11.630000000000013,11.950000000000022,-0.32000000000000917,0.07499999999996732,12.02499999999999,-0.3949999999999765,11.5,,12.083333333333295,False,17015340,11.950000000000022
