Date,Close,Open,High,Low,Change,Volume,MA3,MA8,MA20,MA3_8,MA3_20,MA8_20,Short,Long,Category,Recommendation,Action
2020-05-22,96.4,96.4,98.0,96.4,0.0,292930,96.99999999999993,96.50000000000023,95.07000000000008,-0.49999999999970157,-1.9299999999998505,-1.430000000000149,False,False,Down Doji,,
2020-05-21,98.0,98.0,98.0,96.9,0.0,674380,97.03333333333326,96.57500000000023,94.87500000000007,-0.45833333333303017,-2.1583333333331893,-1.7000000000001592,False,False,Up Doji,Start Selling,
2020-05-20,96.6,96.4,97.0,96.1,0.0,254730,96.53333333333326,96.51250000000023,94.62500000000007,-0.02083333333303017,-1.9083333333331893,-1.8875000000001592,False,False,Short Green,Start Selling,
2020-05-19,96.5,97.1,97.4,96.0,0.0,729850,96.66666666666659,96.62500000000023,94.60500000000008,-0.041666666666358765,-2.061666666666511,-2.0200000000001523,False,False,Short Red,,
2020-05-18,96.5,97.0,97.0,95.5,0.52,229440,96.49999999999993,96.56250000000023,94.58500000000006,0.06250000000029843,-1.9149999999998641,-1.9775000000001626,False,False,Up Red,Continue Watching,
2020-05-15,97.0,96.0,97.5,95.8,1.04,327650,95.99999999999993,96.37500000000023,94.55500000000008,0.37500000000029843,-1.444999999999851,-1.8200000000001495,False,False,Green,Start Selling,
2020-05-14,96.0,95.0,96.7,93.9,1.05,1002810,95.99999999999993,95.83750000000023,94.50500000000008,-0.1624999999996959,-1.4949999999998482,-1.3325000000001523,False,False,Green,Start Selling,
2020-05-13,95.0,95.1,96.0,91.5,0.11,2652530,96.49999999999993,95.31250000000023,94.48500000000007,-1.1874999999997016,-2.0149999999998585,-0.8275000000001569,False,False,Red,Start Selling,
2020-05-12,97.0,97.4,97.4,95.0,0.41,770030,97.33333333333326,94.92500000000022,94.53500000000007,-2.408333333333033,-2.79833333333319,-0.3900000000001569,False,False,Up Red,,
2020-05-11,97.5,97.5,98.0,95.9,0.0,1358920,96.99999999999993,94.30000000000022,94.43500000000007,-2.6999999999997044,-2.5649999999998556,0.1349999999998488,False,False,Doji,,
2020-05-08,97.5,96.4,100.0,96.1,1.14,1683960,96.16666666666659,93.61250000000022,94.36000000000007,-2.5541666666663616,-1.8066666666665157,0.747499999999846,False,False,Green,,
2020-05-07,96.0,95.0,96.0,94.0,1.05,617800,94.56666666666659,93.05000000000022,94.18500000000007,-1.5166666666663673,-0.3816666666665185,1.1349999999998488,False,False,Green,,
